applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 20892.2 -0.150359 -1.7449e-05 0.0127013 0.150895 -0.150321 1.88243e-05 -0.179364 0.234026 0.000908692 0.00130904 0.000951312 0.000829435 0.0120246 0.0438345 0.0939635 0.0139096 86.2224 0 0 -0.000584495 -0.000276179 355.318 8 260.93 0.0599704 9600 0.263226 0.00017981 0.0439816 0.266875 0.263083 2.94438e-05 0.044014 0.266739 0.958699 0.017206 0.0192779 0.0862491 4.48063e-05 0.0978632 0.130446 
-0.2 41523.2 -0.320287 -3.77053e-05 0.027152 0.321436 -0.320289 3.57026e-05 -0.360485 0.482218 0.00365372 0.00537436 0.00382769 0.00346946 0.024837 0.088787 0.133845 0.0280515 174.593 0 0 -0.00117864 -0.000527083 362.769 7 276.568 0.0517877 9600 0.556241 0.000368689 0.0879587 0.563152 0.555959 6.22115e-05 0.088027 0.562884 1.34895 0.0348274 0.0264952 0.18388 8.70759e-05 0.196511 0.269125 
-0.3 61812.4 -0.512948 -6.05391e-05 0.0436116 0.514799 -0.513046 5.94436e-05 -0.543619 0.747488 0.00824822 0.0124407 0.0086667 0.00789681 0.03853 0.134939 0.165059 0.0425036 265.425 0 0 -0.00178281 -0.000748814 361.906 9 256.236 0.0485453 9600 0.883486 0.00056588 0.131931 0.893283 0.88307 0.000106425 0.132039 0.892887 1.70141 0.0530935 0.0325522 0.29473 0.000134697 0.296055 0.417749 
-0.4 81658.8 -0.731206 -8.3062e-05 0.062298 0.733855 -0.7312 8.38301e-05 -0.728963 1.03249 0.0146967 0.0228018 0.0154816 0.0141034 0.0531835 0.182313 0.191785 0.0573487 358.991 0 0 -0.00239664 -0.000937134 385.223 10 263.3 0.0465024 9600 1.24895 0.000770872 0.175898 1.26127 1.2484 0.000163451 0.176051 1.26075 2.34191 0.071991 0.0450982 0.420307 0.00018374 0.396581 0.577871 
-0.45 91436.6 -0.850686 -9.76335e-05 0.0725255 0.853772 -0.850577 9.31346e-05 -0.822516 1.18322 0.0186123 0.0293242 0.0196317 0.0178606 0.0608919 0.206458 0.203949 0.0649505 406.884 0 0 -0.00270679 -0.00101739 1343.25 15 1152.13 0.0483903 9600 1.44714 0.000880971 0.197881 1.4606 1.44653 0.000193237 0.198058 1.46003 2.34191 0.0816888 0.0450982 0.489071 0.000206667 0.447233 0.662728 
-0.5 101043 -0.979577 -0.00011147 0.0835597 0.983134 -0.979616 0.000109864 -0.916895 1.34177 0.0229808 0.0368277 0.0242831 0.0220287 0.0688973 0.230964 0.21804 0.0726949 455.698 0 0 -0.00301989 -0.00108707 348.103 7 261.078 0.0475389 9600 1.65869 0.0009936 0.219859 1.6732 1.65802 0.000227245 0.220061 1.67256 2.64206 0.0915662 0.0500013 0.56344 0.000232299 0.498249 0.752141 
-0.55 110538 -1.1145 -0.000121476 0.0950816 1.11855 -1.11408 0.00014596 -1.01172 1.50491 0.0277973 0.0453245 0.0294114 0.026619 0.0771441 0.255695 0.232048 0.0805962 505.203 0 0 -0.00333372 -0.00114661 391.819 11 260.291 0.0479514 9600 1.87954 0.00111206 0.241839 1.89504 1.87882 0.000284974 0.24207 1.89435 2.87485 0.101611 0.0541337 0.640957 0.000272997 0.549464 0.844237 
-0.6 119808 -1.26205 -0.000139992 0.107676 1.26663 -1.26205 0.000140499 -1.10767 1.6792 0.0330444 0.0549524 0.0350865 0.031579 0.0857418 0.280833 0.246081 0.0886784 555.865 0 0 -0.00365104 -0.00119364 331.642 6 262.286 0.0469768 9600 2.11777 0.00122034 0.263812 2.13414 2.11699 0.000310723 0.264069 2.13339 3.19509 0.111855 0.060435 0.726309 0.000286487 0.601169 0.94283 
-0.65 128939 -1.41794 -0.000159476 0.120938 1.42309 -1.41804 0.000158397 -1.20428 1.86041 0.0387281 0.0657161 0.0410999 0.03693 0.0946137 0.306212 0.26002 0.0969605 607.38 0 0 -0.00396905 -0.00122893 560.165 25 260.35 0.0473957 9600 2.36812 0.00134853 0.285786 2.38531 2.36729 0.000350089 0.286072 2.38451 3.30402 0.122275 0.0631909 0.816312 0.000313025 0.653161 1.04546 
-0.7 137858 -1.58298 -0.000175055 0.134929 1.58872 -1.58298 0.000174144 -1.30159 2.04938 0.0448179 0.0776852 0.0476755 0.0426327 0.103767 0.3318 0.273968 0.105462 659.799 0 0 -0.00428754 -0.00125187 341.035 7 260.635 0.0469652 9600 2.63155 0.00146858 0.307758 2.64948 2.63067 0.000398442 0.308074 2.64865 3.85558 0.132873 0.0733836 0.911517 0.000340922 0.705461 1.15262 
-0.75 146547 -1.75898 -0.000192407 0.149789 1.76534 -1.75899 0.000191869 -1.39979 2.24799 0.0513014 0.0909528 0.0547223 0.0486646 0.113222 0.357618 0.288001 0.114223 713.24 0 0 -0.00460653 -0.00126153 335.797 6 262.202 0.0486394 9600 2.91018 0.00159233 0.329727 2.9288 2.90925 0.000452232 0.330075 2.92792 4.21861 0.143652 0.0805554 1.01314 0.000369468 0.75814 1.2654 
-0.8 155013 -1.9464 -0.000208822 0.165535 1.95342 -1.94629 0.000213729 -1.49886 2.45655 0.0581686 0.105593 0.0620039 0.055896 0.122973 0.38362 0.302058 0.123431 767.706 0 0 -0.0049253 -0.00125749 391.894 10 267.497 0.0495849 9600 3.20436 0.00172305 0.351694 3.22361 3.20339 0.000504554 0.352076 3.22268 4.40721 0.154606 0.0836274 1.12132 0.000399489 0.811199 1.38398 
-1 186168 -2.80396 -0.00030305 0.236404 2.81391 -2.80409 0.000289977 -1.90308 3.3889 0.0888952 0.1791 0.095322 0.0903181 0.164491 0.488068 0.35816 0.16369 994.917 0 0 -0.00617772 -0.00110467 493.028 18 274.714 0.0469426 9600 4.52745 0.00229051 0.439532 4.54873 4.52634 0.000745592 0.440057 4.54769 7.7829 0.199919 0.156311 1.6171 0.000514492 1.02679 1.91554 
-1.05 193209 -3.04473 -0.00032382 0.255914 3.05547 -3.04475 0.000323012 -2.00591 3.64612 0.0972643 0.201495 0.104475 0.099538 0.175368 0.513957 0.372044 0.174699 1053.79 0 0 -0.00648001 -0.00103329 804.712 8 705.982 0.0408075 9600 4.89272 0.00242111 0.461484 4.91444 4.89159 0.000805158 0.462049 4.91337 11.4468 0.211534 0.235118 1.75626 0.000553562 1.08142 2.06251 
-1.1 199928 -3.29609 -0.000348676 0.27609 3.30763 -3.29609 0.000349878 -2.10942 3.9133 0.10585 0.2256 0.113813 0.108891 0.186389 0.539599 0.385831 0.186116 1113.39 0 0 -0.00677605 -0.000949361 366.422 8 266.553 0.0466451 9600 5.27128 0.00256385 0.483434 5.2934 5.27014 0.000873819 0.484038 5.29232 11.4468 0.223224 0.235118 1.90164 0.000587304 1.13633 2.21528 
-1.15 206348 -3.55485 -0.000359323 0.296642 3.5672 -3.55447 0.000448437 -2.21327 4.18722 0.114633 0.251365 0.123404 0.118363 0.197475 0.564847 0.399435 0.197927 1173.44 0 0 -0.00706402 -0.000854742 879.565 48 266.765 0.0474213 9600 5.65893 0.00273615 0.505381 5.68145 5.65777 0.00100797 0.506027 5.68035 11.4468 0.234951 0.235118 2.05111 0.00067067 1.19136 2.372 
-1.2 212359 -3.82694 -0.000399528 0.318029 3.84013 -3.82694 0.00039746 -2.31803 4.47423 0.123555 0.278979 0.133278 0.127846 0.208681 0.589716 0.412947 0.210163 1234.23 0 0 -0.00734474 -0.000747694 351.328 7 266.422 0.0475887 9600 6.06249 0.00285319 0.527324 6.08538 6.06132 0.00101349 0.528007 6.08428 11.4468 0.246712 0.235118 2.20874 0.000651462 1.24675 2.53633 
-1.25 218091 -4.10444 -0.00042736 0.339578 4.11846 -4.10443 0.000426569 -2.42291 4.76622 0.132631 0.308239 0.143053 0.137405 0.219863 0.614014 0.426199 0.224193 1295.21 0 0 -0.00761536 -0.000632147 359.356 9 253.693 0.0475559 9600 6.47213 0.00300091 0.549266 6.4954 6.47096 0.00108291 0.549989 6.49429 11.4468 0.258452 0.235118 2.36931 0.000685874 1.30217 2.70357 
-1.3 223481 -4.38897 -0.000453929 0.361403 4.40383 -4.389 0.000450652 -2.52807 5.06502 0.159379 0.339194 0.153264 0.151128 0.231016 0.637708 0.439207 0.238693 1356.41 0 0 -0.00787586 -0.000508249 342.438 7 258.728 0.0468145 9600 6.88947 0.00314288 0.571204 6.91311 6.88829 0.00115455 0.571966 6.912 11.4468 0.270156 0.235118 2.53399 0.000718508 1.35768 2.87479 
-1.35 228559 -4.67962 -0.000482031 0.383408 4.6953 -4.67966 0.000481872 -2.63341 5.36974 0.192956 0.371806 0.175525 0.182164 0.242102 0.660729 0.45199 0.2536 1417.69 0 0 -0.00812553 -0.000377157 375.341 10 250.462 0.0468467 9600 7.31311 0.0032873 0.593141 7.33712 7.31193 0.00122772 0.593942 7.33602 11.4468 0.281794 0.235118 2.70222 0.000753824 1.41323 3.04946 
-1.375 230994 -4.82431 -0.000509647 0.394274 4.84039 -4.82493 0.000493468 -2.68596 5.52217 0.211195 0.388656 0.192395 0.199038 0.247585 0.671961 0.458299 0.261178 1448.22 0 0 -0.00824589 -0.000310053 714.869 10 597.956 0.0414522 9600 7.5245 0.00336647 0.60411 7.54871 7.52333 0.00127067 0.604928 7.54761 11.4468 0.287583 0.235118 2.7863 0.000769098 1.44094 3.13684 
-1.4 233355 -4.97475 -0.000512129 0.40545 4.99124 -4.97475 0.000509365 -2.73878 5.67882 0.231074 0.406009 0.192395 0.217479 0.253077 0.683016 0.464583 0.268929 1478.91 0 0 -0.0083639 -0.000240292 331.875 7 251.466 0.0462654 9600 7.74089 0.0034278 0.615076 7.76529 7.73972 0.00130031 0.615916 7.76419 11.4468 0.293347 0.235118 2.87302 0.000787693 1.46875 3.22668 
-1.425 235629 -5.12415 -0.000526191 0.416492 5.14104 -5.12415 0.000522521 -2.79149 5.83518 0.251957 0.423704 0.192395 0.236869 0.258519 0.693877 0.470766 0.276739 1509.48 0 0 -0.00847879 -0.000169886 344.295 7 263.42 0.0473685 9600 7.95641 0.00349796 0.626043 7.98101 7.95525 0.00133702 0.626901 7.97991 11.4468 0.299083 0.235118 2.9595 0.000803965 1.49651 3.31636 
-1.45 237839 -5.27342 -0.000536375 0.427445 5.29072 -5.27311 0.000543353 -2.8441 5.99121 0.273901 0.441749 0.192395 0.257266 0.263912 0.704539 0.476855 0.284612 1539.95 0 0 -0.00859062 -9.87984e-05 564.307 23 265.746 0.0476027 9600 8.17142 0.00355627 0.63701 8.19621 8.17026 0.00137568 0.637888 8.19513 11.4468 0.304788 0.235118 3.04574 0.000826452 1.52422 3.40584 
-1.475 239956 -5.42553 -0.000551329 0.438528 5.44323 -5.42555 0.000551413 -2.89686 6.15048 0.297411 0.460227 0.20013 0.27917 0.269284 0.715004 0.482888 0.292596 1570.45 0 0 -0.00869981 -2.59891e-05 354.118 7 266.499 0.0465963 9600 8.38936 0.00363255 0.647974 8.41434 8.3882 0.00140766 0.648869 8.41326 11.4468 0.310464 0.235118 3.13398 0.000838204 1.55198 3.49721 
-1.5 242018 -5.57721 -0.00056697 0.449495 5.59529 -5.57718 0.000565383 -2.94949 6.30907 0.321997 0.479034 0.217328 0.302106 0.274601 0.725259 0.488822 0.300631 1600.83 0 0 -0.00880586 4.72164e-05 369.188 9 260.466 0.0476932 9600 8.60636 0.00370122 0.65894 8.63155 8.60521 0.00144448 0.659854 8.63047 11.4468 0.316102 0.235118 3.22176 0.000855229 1.57967 3.58819 
-1.525 244014 -5.72972 -0.00057651 0.460442 5.74819 -5.72975 0.00058444 -3.00211 6.4686 0.347904 0.498209 0.235506 0.326316 0.28133 0.735311 0.494675 0.308741 1631.13 0 0 -0.00890902 0.000121214 355.409 8 262.944 0.0480572 9600 8.82395 0.00376446 0.669904 8.84935 8.82281 0.00147781 0.670835 8.84828 11.4468 0.321705 0.235118 3.31009 0.00087438 1.60735 3.67972 
-1.55 245934 -5.88269 -0.000594469 0.471335 5.90154 -5.88269 0.000594453 -3.05467 6.6285 0.375071 0.517722 0.254626 0.351747 0.291101 0.745153 0.500439 0.316906 1661.32 0 0 -0.00900925 0.000195775 332.82 6 260.836 0.0466842 9600 9.04152 0.00383078 0.680869 9.06712 9.04039 0.0015138 0.681819 9.06607 11.4468 0.32727 0.235118 3.39864 0.000889095 1.63499 3.77146 
-1.6 249639 -6.18809 -0.000619154 0.492831 6.20769 -6.18767 0.000643334 -3.15948 6.94763 0.432974 0.557716 0.295562 0.406079 0.310652 0.764219 0.511693 0.333453 1721.32 0 0 -0.00920088 0.0003457 803.563 17 598.485 0.0449155 9600 9.47479 0.00393853 0.702799 9.50082 9.47368 0.00160071 0.703785 9.49978 11.4468 0.338284 0.235118 3.57522 0.000936809 1.69012 3.95458 
-1.65 253056 -6.49695 -0.000653945 0.514232 6.51727 -6.49686 0.000642171 -3.26422 7.27079 0.496573 0.599055 0.340788 0.465993 0.330512 0.782433 0.52265 0.350301 1780.9 0 0 -0.0093812 0.000497683 373.525 11 245.313 0.0463013 9600 9.91004 0.00409818 0.724724 9.9365 9.90895 0.00166368 0.725743 9.93549 11.4468 0.349917 0.235118 3.75424 0.000949238 1.74517 4.14004 
-1.7 256245 -6.80561 -0.00068041 0.535273 6.82663 -6.80562 0.0006771 -3.3686 7.59368 0.565278 0.641593 0.340788 0.530939 0.350394 0.80106 0.533331 0.367318 1839.91 0 0 -0.00955031 0.00064998 345.928 8 253.582 0.0478339 9600 10.343 0.00421056 0.746649 10.3699 10.342 0.00172606 0.7477 10.369 11.4468 0.361831 0.235118 3.93303 0.000987929 1.80002 4.32537 
-1.75 259249 -7.1136 -0.000708971 0.555922 7.13529 -7.11361 0.000708307 -3.47259 7.91595 0.639076 0.685256 0.340788 0.600943 0.370263 0.826003 0.543703 0.384476 1898.3 0 0 -0.00970854 0.00080
