applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 18423 -0.00200852 -5.91937e-06 -0.00719702 0.00747203 -0.00197494 3.70909e-05 -0.159452 0.159464 0.000444918 0.00119217 0.000487898 0.000369864 0.0107811 0.0375151 0.0984867 0.0163962 81.0744 0 0 -0.000465584 -0.000272252 339.888 6 268.698 0.0596044 9600 0.0998735 0.000152713 0.0439667 0.109123 0.0997515 2.06213e-05 0.0439875 0.10902 0.590005 0.0145794 0.00780917 0.000440676 3.84755e-05 0.0884153 0.0884165 
-0.2 36811.2 -0.00735304 6.0852e-05 -0.0139741 0.0157907 -0.0077471 0.000109237 -0.319375 0.319469 0.00180403 0.00481217 0.00198582 0.00138509 0.0216047 0.0754209 0.140812 0.0329546 162.885 0 0 -0.000934462 -0.0005325 361.258 7 278.51 0.0531768 9600 0.208368 0.000369141 0.0879373 0.226165 0.208126 0.000112148 0.0879793 0.225958 0.88711 0.0294096 0.0114553 0.00287994 0.000101664 0.17706 0.177084 
-0.3 55103.7 -0.0208922 -8.03224e-05 -0.0197941 0.0287801 -0.0208605 0.000111085 -0.480188 0.480641 0.00410641 0.0108075 0.00454782 0.00338794 0.0324294 0.113086 0.174388 0.0494002 244.101 0 0 -0.00140927 -0.000779194 336.674 6 265.036 0.0498987 9600 0.330517 0.0004521 0.1319 0.355864 0.330156 5.63451e-05 0.131968 0.355554 1.22292 0.0445066 0.0156732 0.00959829 0.000114553 0.266128 0.266301 
-0.4 73345 -0.0398332 -0.000146922 -0.0249494 0.0470019 -0.0398042 0.000141712 -0.641696 0.642929 0.00739392 0.0192752 0.00823347 0.00628421 0.0432445 0.151113 0.203631 0.065995 325.987 0 0 -0.00188844 -0.00101095 391.222 10 274.709 0.0479175 9600 0.464581 0.00060392 0.175864 0.496754 0.464104 7.44763e-05 0.175958 0.49634 1.30683 0.0600425 0.0178379 0.0197124 0.000148701 0.355529 0.356075 
-0.5 91477.6 -0.06853 -0.000162823 -0.0289144 0.0743803 -0.0684959 0.000193502 -0.804401 0.807312 0.0116998 0.0301533 0.0130988 0.0101118 0.0539968 0.189106 0.230196 0.0825681 407.72 0 0 -0.00237465 -0.00122558 347.008 6 275.309 0.0492509 9600 0.615983 0.000770466 0.219825 0.654033 0.615392 0.000114537 0.219948 0.653517 1.93283 0.0759025 0.0244545 0.0354594 0.000193754 0.445503 0.446912 
-0.6 109526 -0.108779 -0.000250104 -0.0315357 0.113258 -0.109009 0.000203456 -0.968469 0.974585 0.0170724 0.0434225 0.0192181 0.0148597 0.0651745 0.227068 0.254972 0.0991176 489.267 0 0 -0.0028684 -0.00142065 383.957 9 275.664 0.047697 9600 0.787458 0.00096832 0.263785 0.830466 0.786755 0.000161031 0.263939 0.829848 2.50223 0.0921006 0.0314301 0.0580401 0.000211501 0.53612 0.539253 
-0.7 127448 -0.161143 -0.000280005 -0.0327003 0.164428 -0.160744 0.000299067 -1.13395 1.14529 0.0235385 0.059083 0.0266683 0.0193861 0.0767803 0.26502 0.27851 0.115657 570.705 0 0 -0.00336964 -0.00159379 371.871 8 276.638 0.0491458 9600 0.98038 0.0011255 0.30774 1.02755 0.97957 0.000211875 0.30793 1.02683 2.6892 0.108657 0.0337814 0.0871302 0.000290818 0.627421 0.633442 
-0.8 145200 -0.236202 -0.000320503 -0.0312175 0.238256 -0.236176 0.000338894 -1.3021 1.32335 0.0311384 0.0768296 0.0354975 0.0257975 0.0885409 0.302376 0.300929 0.131936 650.78 0 0 -0.00388406 -0.0017396 346.503 6 275.399 0.0478822 9600 1.20846 0.00129798 0.351688 1.25859 1.20755 0.000250126 0.351916 1.25778 3.19037 0.125411 0.0398268 0.129926 0.000321919 0.719965 0.731595 
-1.2 213523 -0.880664 -0.000597849 0.0140163 0.880776 -0.88033 0.000627681 -2.01399 2.19798 0.073542 0.162993 0.086063 0.0652746 0.143945 0.44114 0.382718 0.1926 947.678 0 0 -0.00609849 -0.00193146 434.456 13 276.16 0.0480965 9600 2.63816 0.0021928 0.527435 2.69037 2.6369 0.000604656 0.527876 2.68921 7.65624 0.197643 0.0972845 0.499673 0.000549141 1.10862 1.21602 
-1.3 229225 -1.20507 -0.000724129 0.043521 1.20586 -1.20506 0.000698282 -2.21019 2.51736 0.0870887 0.18437 0.102595 0.0752329 0.163751 0.469101 0.401859 0.215422 1010.99 0 0 -0.00670823 -0.00182716 795.295 10 672.583 0.0457358 9600 3.2259 0.00249368 0.571347 3.27611 3.22458 0.000712929 0.571861 3.2749 11.2938 0.219343 0.141217 0.687063 0.00060364 1.21429 1.39519 
