applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.1 16603.7 -0.14908 -1.97978e-05 0.0121586 0.149575 -0.149025 2.05803e-05 -0.178821 0.232778 0.000706761 0.000753658 0.000752948 0.000509687 0.00916144 0.0359713 0.0967206 0.0152684 65.5175 0 0 -0.000581821 -0.000275951 356.685 9 240.593 2.40842 9600 0.26103 0.000180462 0.0439812 0.26471 0.260888 2.43368e-05 0.0440133 0.264575 0.37378 0.0136462 0.0049128 0.0855579 4.52063e-05 0.0975855 0.129781 
-0.2 32975.3 -0.317587 -3.77051e-05 0.0260666 0.318655 -0.317573 4.19201e-05 -0.359396 0.479602 0.00283791 0.00309583 0.00303898 0.00239568 0.0189245 0.0726884 0.139877 0.030846 132.639 0 0 -0.00117338 -0.00052715 349.407 7 257.083 2.39593 9600 0.551621 0.00037374 0.0879576 0.55859 0.55134 6.291e-05 0.0880251 0.558323 0.992092 0.0277026 0.0126067 0.182434 9.0126e-05 0.195955 0.267732 
-0.3 49098.5 -0.508504 -6.73339e-05 0.0419569 0.510232 -0.508595 6.86305e-05 -0.541963 0.743231 0.00640734 0.0071698 0.00687989 0.00567025 0.0293559 0.110165 0.176257 0.0468182 201.579 0 0 -0.00177495 -0.000749729 386.49 10 253.259 2.37464 9600 0.875951 0.000569533 0.13193 0.885831 0.875536 9.66775e-05 0.132037 0.885436 1.32183 0.042207 0.0167269 0.292341 0.000138507 0.295212 0.415468 
-0.4 64906.8 -0.723012 -8.91294e-05 0.0599033 0.725489 -0.722556 0.000106856 -0.72654 1.02467 0.0114076 0.0131405 0.0123152 0.0102926 0.0404977 0.148328 0.209483 0.0632919 272.451 0 0 -0.00238537 -0.000939972 580.766 25 257.336 2.40072 9600 1.23602 0.000785204 0.1759 1.24847 1.23547 0.000162732 0.176052 1.24795 1.68403 0.0571886 0.0212674 0.415562 0.000198397 0.395366 0.57359 
-0.5 80321 -0.970253 -0.000123753 0.0806807 0.973602 -0.970188 0.000128058 -0.91401 1.33292 0.0178317 0.0212518 0.0193261 0.0162144 0.0524855 0.187236 0.241422 0.0804175 345.792 0 0 -0.00300699 -0.00109186 415.358 12 262.306 2.3648 9600 1.64344 0.00099726 0.219859 1.65808 1.64277 0.00021348 0.220059 1.65744 2.1637 0.072704 0.0272828 0.558304 0.000241672 0.496794 0.747334 
-0.6 95264.5 -1.24986 -0.000153571 0.104175 1.25419 -1.24983 0.00015871 -1.10417 1.66771 0.0256317 0.0317423 0.0279208 0.0233527 0.0653196 0.226663 0.272692 0.0985044 421.606 0 0 -0.00363609 -0.0012015 360.637 7 273.779 2.40954 9600 2.09808 0.00122803 0.263813 2.1146 2.0973 0.000290926 0.264066 2.11386 2.72617 0.0887636 0.0343245 0.719624 0.000293662 0.599408 0.936562 
-0.625 99334.1 -1.25291 -4.4571e-05 0.10437 1.25725 -1.26798 7.87307e-05 -1.14702 1.70981 0.0279012 0.0342692 0.0304041 0.0257179 0.0679051 0.235582 0.27842 0.102772 437.94 0 0 -0.00376644 -0.00123966 1496.07 7 1405.68 2.37827 9600 2.14933 0.00148303 0.274749 2.16682 2.14852 0.000429827 0.274952 2.16604 3.04495 0.0925979 0.0383244 0.72985 0.000247038 0.622982 0.959577 
-0.65 102540 -1.40365 -0.00017443 0.117075 1.40852 -1.40364 0.000181458 -1.20041 1.84694 0.0300332 0.0379778 0.0327853 0.0273429 0.0720746 0.246516 0.288251 0.10838 460.539 0 0 -0.00395298 -0.00123878 327.787 6 252.281 2.38687 9600 2.34541 0.00135128 0.285786 2.36276 2.34458 0.000331008 0.286068 2.36197 3.04495 0.0970027 0.0383244 0.808407 0.000324551 0.651221 1.03808 
-0.675 106084 -1.48445 -0.000182353 0.123843 1.48961 -1.48445 0.000184146 -1.24884 1.9399 0.0323513 0.0413621 0.0353673 0.0294366 0.0755389 0.256469 0.296031 0.113476 480.276 0 0 -0.00411193 -0.00125273 307.505 5 245.472 2.36258 9600 2.47452 0.00141527 0.296773 2.49225 2.47366 0.000351588 0.29707 2.49143 3.04495 0.101176 0.0383244 0.85506 0.000334725 0.677265 1.09079 
-0.7 109620 -1.56748 -0.000185318 0.130792 1.57293 -1.56751 0.000194306 -1.29745 2.03481 0.0347523 0.0449286 0.038033 0.0315974 0.079057 0.266421 0.303805 0.118672 500.18 0 0 -0.00427094 -0.00126359 306.646 5 240.324 2.38743 9600 2.60688 0.00147405 0.307758 2.62499 2.606 0.000378496 0.30807 2.62414 3.04495 0.105384 0.0383244 0.90302 0.000349283 0.703387 1.14464 
-0.725 113120 -1.65314 -0.000202839 0.137941 1.65889 -1.65312 0.000202241 -1.34627 2.13196 0.037228 0.0486843 0.0407833 0.0338223 0.0826318 0.276374 0.311582 0.123978 520.262 0 0 -0.00443005 -0.00127122 315.202 5 249.012 2.39766 9600 2.74286 0.001545 0.318744 2.76132 2.74195 0.000394897 0.319072 2.76045 3.04495 0.109628 0.0383244 0.952462 0.000362643 0.729597 1.19979 
