applied_displacement applied_load D_zmin[0] D_zmin[1] D_zmin[2] D_zmin.two_norm() D_zmax[0] D_zmax[1] D_zmax[2] D_zmax.two_norm() Max_F_FT Max_F_FC Max_F_MT Max_F_MC furtado_tension_fibre furtado_compression_fibre furtado_tension_matrix furtado_compression_matrix max_von_mises max_damage_cohesive max_predamage_cohesive Strain_zmidTop Strain_zmidBot time_per_increment tot_iteration time_coarse_space time_post_processing coarse_space_size D_xmin[0] D_xmin[1] D_xmin[2] D_xmin.two_norm() D_xmax[0] D_xmax[1] D_xmax[2] D_xmax.two_norm() Max_Tau Max_F_33 Max_F_CZ Displacement_DIC[0] Displacement_DIC[1] Displacement_DIC[2] Displacement_DIC.two_norm() 
-0.025 4654.54 0.00164619 0.000125081 -0.00154269 0.00225953 0.00984519 0.00175971 -0.0391284 0.0403864 1.16293e-05 0.000183153 1.56562e-05 6.52682e-06 0.00309935 0.0136607 0.0505087 0.00600949 31.8152 0 0 -0.000114214 -7.07333e-05 1939.4 31 1545.63 0.0472627 9600 0.0182493 0.00153326 0.0109979 0.0213621 0.0182194 0.00136551 0.011043 0.0213485 0.449181 0.00510306 0.0106105 0.00574629 0.00129324 0.0218267 0.0226074 
-0.05 9439.05 0.00349805 0.000189955 -0.00310087 0.00467844 0.0088013 0.00182621 -0.0795608 0.0800669 4.65714e-05 0.000485646 5.99198e-05 2.94673e-05 0.00612952 0.0222694 0.0706157 0.00979942 51.8063 0 0 -0.000232092 -0.000140858 514.84 21 263.452 0.0538355 9600 0.0427329 0.00155393 0.0220128 0.0480945 0.0426729 0.00136846 0.0220526 0.0480537 0.449181 0.00857592 0.0106105 0.0054104 0.00133435 0.0442385 0.0445881 
-0.075 14189.5 0.00487596 0.000212941 -0.00460854 0.0067126 0.0067996 0.00184875 -0.119939 0.120145 0.000105367 0.000963537 0.000135474 6.8681e-05 0.00912986 0.03144 0.0869332 0.013792 72.9698 0 0 -0.00034993 -0.000209965 533.272 20 279.945 0.0482304 9600 0.0681221 0.0015817 0.0329813 0.0757027 0.0680321 0.00138429 0.0330117 0.075631 0.449181 0.0117831 0.0106105 0.0045285 0.00133991 0.066611 0.0667782 
-0.1 19035.6 0.00573097 0.000200919 -0.00609289 0.00836706 -0.0050146 0.00240936 -0.161078 0.161174 0.000191251 0.00148443 0.000239212 0.000133048 0.0121127 0.039036 0.100333 0.0171468 90.5714 0 0 -0.000469414 -0.000278305 578.096 23 284.23 0.047843 9600 0.0975132 0.00171195 0.0439712 0.106982 0.0973931 0.00150365 0.0439606 0.106865 0.449181 0.0149421 0.0106105 0.0019283 0.0015933 0.0893014 0.0893364 
-0.125 23758.6 0.00683604 0.000292984 -0.00754534 0.0101857 -9.68811e-05 0.00330425 -0.20082 0.200847 0.000297706 0.00233385 0.00037497 0.000200164 0.015182 0.0488715 0.112541 0.0214635 113.569 0 0 -0.000585807 -0.000345942 528.778 21 265.868 0.0488895 9600 0.120526 0.00263281 0.0549545 0.132489 0.120376 0.00231439 0.0549681 0.132353 0.449181 0.0188236 0.0106105 0.00136545 0.00226908 0.111407 0.111438 
-0.15 28565.3 0.00766622 0.000292773 -0.00902778 0.0118473 0.000643171 0.00251711 -0.241287 0.241301 0.00043178 0.00330779 0.000543555 0.000346016 0.0182366 0.0583054 0.123657 0.0255949 135.199 0 0 -0.000704502 -0.000412983 618.079 27 278.703 0.0472268 9600 0.146681 0.00217297 0.0659541 0.160841 0.146501 0.00187354 0.0659668 0.160679 0.476801 0.0222911 0.0106105 0.00190859 0.00177494 0.133852 0.133877 
-0.175 33304.3 0.00867574 0.000338167 -0.0105047 0.0136283 0.00349641 0.00242989 -0.281425 0.281458 0.000590197 0.00447277 0.000743573 0.00043245 0.0212954 0.0677997 0.13395 0.0297662 157.214 0 0 -0.000822152 -0.000479045 570.039 23 289.693 0.046203 9600 0.171889 0.00224051 0.0769245 0.18833 0.17168 0.00191854 0.0769465 0.188145 0.560193 0.0261484 0.0109044 0.00364428 0.0017562 0.156142 0.156194 
-0.2 38087.1 0.00886227 0.000109781 -0.011976 0.0148989 0.00578628 0.0031738 -0.321316 0.321384 0.000775966 0.00609644 0.00098081 0.000636041 0.0243661 0.0790722 0.143859 0.034737 183.545 0 0 -0.000938558 -0.000544552 887.488 47 277.363 0.0467015 9600 0.19619 0.00286041 0.0879464 0.215019 0.195952 0.0024382 0.0879855 0.214813 0.640496 0.0303693 0.0125552 0.00521082 0.00232376 0.178307 0.178398 
-0.20625 39336.5 0.00827943 5.15265e-05 -0.0123076 0.0148334 0.00447353 0.00294827 -0.331595 0.331638 0.000830078 0.00635682 0.00104307 0.000640322 0.0251375 0.0807348 0.146152 0.0354772 187.423 0 0 -0.000968685 -0.000560818 2555.29 37 2105.46 0.0446475 9600 0.20383 0.00270623 0.0907193 0.223123 0.203584 0.00228506 0.0907555 0.222909 0.988044 0.0311679 0.0193643 0.00455117 0.00217826 0.183992 0.184062 
-0.206256 39335.5 0.00827802 5.2456e-05 -0.0123074 0.0148324 0.00447422 0.00295139 -0.331596 0.331639 0.000830078 0.00635682 0.00104307 0.000640322 0.0251375 0.0807348 0.146152 0.0354772 187.423 0 0 -0.000968689 -0.000560819 3613.87 1 3601.75 0.0508666 9600 0.203831 0.00270825 0.0907193 0.223124 0.203586 0.00228709 0.0907555 0.22291 0.988044 0.0311687 0.0193643 0.0045515 0.00218008 0.183993 0.184062 
